plu;Q (m3s);ev (mm/h);Q(mm/h)
0;2.36;0.3;0.0216
0;2.36;0.318;0.0216
0;2.35;0.318;0.0216
0;2.35;0.3;0.0216
0;2.34;0.264;0.0216
0;2.34;0.216;0.0216
0;2.33;0.168;0.0204
0;2.33;0.096;0.0204
0;2.32;0;0.0204
0;2.32;0;0.0204
0;2.32;0;0.0204
0;2.31;0;0.0204
0;2.31;0;0.0204
0;2.3;0;0.0204
0;2.3;0;0.0204
0;2.3;0;0.0204
0;2.29;0;0.0204
0;2.29;0;0.0204
0;2.28;0;0.0204
0;2.28;0;0.0204
0;2.28;0.072;0.0204
0;2.27;0.126;0.0204
0;2.27;0.162;0.0204
0;2.27;0.198;0.0204
0;2.26;0.222;0.0204
0;2.26;0.24;0.0204
0;2.26;0.24;0.0204
0;2.25;0.222;0.0204
0;2.25;0.198;0.0204
0;2.25;0.162;0.0204
0;2.25;0.126;0.0204
0;2.24;0.072;0.0204
0;2.24;0;0.0204
0;2.24;0;0.0204
0;2.23;0;0.0204
0;2.23;0;0.0204
0;2.23;0;0.0204
0;2.23;0;0.0204
0;2.22;0;0.0204
0;2.22;0;0.0204
0;2.22;0;0.0204
0;2.22;0;0.0204
0;2.21;0;0.0204
0;2.21;0;0.0204
0;2.21;0.084;0.0204
0;2.21;0.144;0.0204
0;2.2;0.186;0.0204
0;2.2;0.228;0.0204
0;2.2;0.258;0.0204
0;2.2;0.276;0.0204
0;2.2;0.276;0.0204
0;2.19;0.258;0.0192
0;2.19;0.228;0.0192
0;2.19;0.186;0.0192
0;2.19;0.144;0.0192
0;2.19;0.084;0.0192
0;2.18;0;0.0192
0;2.18;0;0.0192
0;2.18;0;0.0192
0;2.18;0;0.0192
0;2.18;0;0.0192
0;2.17;0;0.0192
0;2.17;0;0.0192
0;2.17;0;0.0192
0;2.17;0;0.0192
0;2.17;0;0.0192
0;2.17;0;0.0192
0;2.16;0;0.0192
0;2.16;0.084;0.0192
0;2.16;0.144;0.0192
0;2.16;0.186;0.0192
0;2.16;0.228;0.0192
0;2.16;0.258;0.0192
0;2.15;0.276;0.0192
0;2.15;0.276;0.0192
0;2.15;0.258;0.0192
0;2.15;0.228;0.0192
0;2.15;0.186;0.0192
0;2.15;0.144;0.0192
0;2.15;0.084;0.0192
5.8;8.96;0;0.0804
6;14.18;0;0.1272
3.4;12.84;0;0.1152
0;8.4;0;0.0756
0;7.13;0;0.0636
0;6.55;0;0.0588
0;6.21;0;0.0564
0.8;6.81;0;0.0612
0;6.37;0;0.0576
0;6.08;0;0.0552
0;5.86;0;0.0528
0;5.68;0;0.0516
0;5.53;0.108;0.0492
0;5.39;0.192;0.048
0;5.26;0.246;0.0468
0;5.15;0.3;0.0468
0;5.04;0.342;0.0456
0;4.94;0.366;0.0444
0;4.84;0.366;0.0432
0;4.75;0.342;0.0432
0;4.66;0.3;0.042
0;4.58;0.246;0.0408
0;4.5;0.192;0.0408
0;4.42;0.108;0.0396
0;4.35;0;0.0396
4;9.23;0;0.0828
0;7.03;0;0.0636
0;6.22;0;0.0564
0;5.81;0;0.0528
0;5.55;0;0.0504
0;5.35;0;0.048
0;5.2;0;0.0468
0;5.07;0;0.0456
0;4.95;0;0.0444
0;4.85;0;0.0432
0;4.75;0;0.0432
0;4.66;0.108;0.042
0;4.57;0.186;0.0408
0;4.49;0.24;0.0408
0;4.42;0.288;0.0396
0;4.34;0.33;0.0396
0;4.27;0.354;0.0384
0;4.21;0.354;0.0384
0;4.14;0.33;0.0372
0;4.08;0.288;0.0372
0;4.02;0.24;0.036
0;3.97;0.186;0.036
0;3.91;0.108;0.0348
0;3.86;0;0.0348
0.6;4.22;0;0.0384
0;4.11;0;0.0372
0;4.01;0;0.036
0;3.93;0;0.0348
0;3.86;0;0.0348
0;3.8;0;0.0348
0;3.74;0;0.0336
0;3.69;0;0.0336
0;3.65;0;0.0324
0;3.6;0;0.0324
0;3.56;0;0.0324
0;3.52;0.132;0.0312
0;3.48;0.234;0.0312
0;3.44;0.3;0.0312
0;3.41;0.366;0.0312
0;3.37;0.414;0.03
0;3.34;0.444;0.03
0;3.31;0.444;0.03
0;3.28;0.414;0.03
0;3.25;0.366;0.0288
0;3.22;0.3;0.0288
0;3.19;0.234;0.0288
0;3.16;0.132;0.0288
0;3.14;0;0.0288
0;3.11;0;0.0276
0;3.09;0;0.0276
0;3.06;0;0.0276
0;3.04;0;0.0276
0;3.02;0;0.0276
0;3;0;0.0276
0;2.98;0;0.0264
0;2.96;0;0.0264
0;2.94;0;0.0264
0;2.92;0;0.0264
0;2.9;0;0.0264
0;2.88;0.03;0.0264
0;2.87;0.054;0.0264
0;2.85;0.066;0.0252
0;2.83;0.084;0.0252
0;2.82;0.09;0.0252
0;2.8;0.096;0.0252
0;2.79;0.096;0.0252
0;2.77;0.09;0.0252
0;2.76;0.084;0.0252
0;2.74;0.066;0.0252
0;2.73;0.054;0.024
0;2.71;0.03;0.024
0;2.7;0;0.024
0;2.69;0;0.024
0;2.68;0;0.024
6;10.27;0;0.0924
5;13.87;0;0.1248
6.8;19.75;0;0.1776
8.8;27.89;0;0.2508
8.2;32.54;0;0.2928
4.4;29.65;0;0.2664
3.4;28.89;0;0.2604
1;25.11;0;0.2256
0.6;23;0;0.2076
0.2;20.83;0.03;0.1872
0.2;19.32;0.054;0.174
0;18.09;0.066;0.1632
0;17.04;0.084;0.1536
0;16.11;0.09;0.1452
0;15.26;0.096;0.1368
0;14.49;0.096;0.1308
0;13.79;0.09;0.1236
0.2;13.15;0.084;0.1188
0;12.55;0.066;0.1128
0;12;0.054;0.108
0;11.49;0.03;0.1032
0;11.01;0;0.0996
0;10.57;0;0.0948
0;10.16;0;0.0912
0;9.78;0;0.0876
0;9.42;0;0.0852
0;9.08;0;0.0816
0;8.77;0;0.0792
0;8.47;0;0.0768
0;8.19;0;0.0732
0;7.93;0;0.0708
0;7.68;0;0.0696
0.4;7.76;0;0.0696
0;7.51;0.054;0.0672
0;7.27;0.096;0.066
0;7.05;0.12;0.0636
0;6.84;0.144;0.0612
0;6.65;0.168;0.06
0;6.47;0.174;0.0588
0;6.3;0.174;0.0564
0;6.14;0.168;0.0552
0;5.99;0.144;0.054
0.2;5.84;0.12;0.0528
0;5.71;0.096;0.0516
0;5.58;0.054;0.0504
6.8;15.65;0;0.1404
6.2;21.21;0;0.1908
18.4;52.13;0;0.4692
4.4;36.21;0;0.3264
0;27.24;0;0.2448
0;24.11;0;0.2172
0;22.16;0;0.1992
0;20.64;0;0.186
6.2;30.77;0;0.2772
0.4;25.32;0;0.228
0;22.46;0;0.2016
0;20.68;0;0.186
0;19.29;0.072;0.174
0;18.12;0.132;0.1632
0;17.08;0.168;0.1536
0;16.16;0.204;0.1452
0;15.31;0.228;0.138
0;14.55;0.246;0.1308
0;13.84;0.246;0.1248
0;13.19;0.228;0.1188
0;12.6;0.204;0.114
0;12.04;0.168;0.108
0;11.53;0.132;0.1032
0;11.05;0.072;0.0996
0;10.61;0;0.096
0;10.19;0;0.0912
0;9.81;0;0.0888
0;9.45;0;0.0852
0;9.11;0;0.0816
0;8.79;0;0.0792
0;8.49;0;0.0768
0;8.21;0;0.0744
0;7.95;0;0.072
0;7.7;0;0.0696
0;7.47;0;0.0672
0;7.25;0;0.0648
0;7.04;0.096;0.0636
0;6.85;0.168;0.0612
0;6.66;0.216;0.06
0;6.48;0.264;0.0588
0;6.32;0.3;0.0564
0;6.16;0.318;0.0552
0;6.01;0.318;0.054
0;5.87;0.3;0.0528
0;5.73;0.264;0.0516
0;5.6;0.216;0.0504
0;5.48;0.168;0.0492
0;5.36;0.096;0.048
0;5.25;0;0.0468
18.2;39.43;0;0.3552
0;18.58;0;0.1668
0;15.04;0;0.1356
0;13.6;0;0.1224
0;12.7;0;0.114
0;12.01;0;0.108
0;11.43;0;0.1032
0;10.92;0;0.0984
0;10.46;0;0.0936
0;10.04;0;0.09
0;9.65;0;0.0864
0;9.29;0.072;0.084
0;8.96;0.132;0.0804
0;8.65;0.168;0.078
0;8.36;0.204;0.0756
0;8.08;0.228;0.0732
0;7.83;0.246;0.0708
0;7.58;0.246;0.0684
0;7.36;0.228;0.066
0;7.14;0.204;0.0648
0;6.94;0.168;0.0624
0;6.75;0.132;0.0612
0;6.57;0.072;0.0588
22.6;51.96;0;0.468
8;40.3;0;0.3624
0.4;27.8;0;0.2508
0;23.91;0;0.2148
0;21.81;0;0.1968
0;20.26;0;0.1824
0;18.98;0;0.1704
0;17.86;0;0.1608
0;16.86;0;0.1512
0;15.96;0;0.144
0;15.14;0;0.1368
0;14.39;0;0.1296
0;13.7;0.06;0.1236
0;13.06;0.102;0.1176
0;12.47;0.132;0.1128
0;11.93;0.162;0.1068
0;11.42;0.186;0.1032
0;10.95;0.198;0.0984
0;10.52;0.198;0.0948
0;10.11;0.186;0.0912
0;9.73;0.162;0.0876
0;9.37;0.132;0.084
0;9.04;0.102;0.0816
0;8.73;0.06;0.078
0;8.43;0;0.0756
0;8.16;0;0.0732
0;7.9;0;0.0708
0;7.65;0;0.0684
0;7.42;0;0.0672
0;7.21;0;0.0648
0;7;0;0.0636
0;6.81;0;0.0612
0;6.62;0;0.06
0;6.45;0;0.0576
0;6.28;0;0.0564
0;6.13;0;0.0552
0;5.98;0.078;0.054
0.2;5.84;0.144;0.0528
0.2;5.7;0.18;0.0516
0.2;5.57;0.222;0.0504
0.4;5.72;0.252;0.0516
0.6;6.13;0.264;0.0552
0.6;6.48;0.264;0.0588
0.2;6.1;0.252;0.0552
2.6;9.14;0.222;0.0828
3.6;13.03;0.18;0.1176
0.2;9.67;0.144;0.0876
0.6;9.29;0.078;0.084
0;8.41;0;0.0756
0.4;8.36;0;0.0756
1.4;9.63;0;0.0864
1;9.96;0;0.09
0;8.89;0;0.0804
1;9.55;0;0.0864
1.8;11.2;0;0.1008
0;9.69;0;0.0876
0;8.94;0;0.0804
0;8.46;0;0.0756
1.2;9.51;0;0.0852
1.6;10.93;0;0.0984
2;12.52;0.138;0.1128
1.2;12.32;0.252;0.1104
0.6;11.53;0.318;0.1032
0.4;10.91;0.39;0.0984
0.2;10.06;0.444;0.09
0.8;10.47;0.468;0.0948
1.2;11.33;0.468;0.102
0.6;11.04;0.444;0.0996
0.6;10.89;0.39;0.0984
2;12.88;0.318;0.1164
0.4;11.74;0.252;0.1056
1.2;12.33;0.138;0.1104
0;11.05;0;0.0996
0;10.3;0;0.0924
0;9.76;0;0.0876
0;9.33;0;0.084
0.2;8.95;0;0.0804
0;8.62;0;0.078
0.2;8.31;0;0.0744
0.8;8.85;0;0.0792
0.4;8.85;0;0.0792
0;8.37;0;0.0756
0;8;0;0.072
0;7.7;0;0.0696
0.6;8.04;0.12;0.072
0.8;8.57;0.21;0.0768
0.2;7.99;0.27;0.072
0.2;7.59;0.33;0.0684
0;7.29;0.378;0.066
0;7.03;0.402;0.0636
0;6.81;0.402;0.0612
0;6.6;0.378;0.06
0.8;7.19;0.33;0.0648
0.6;7.49;0.27;0.0672
0;7.03;0.21;0.0636
4.2;12.75;0.12;0.1152
0;9.77;0;0.0876
0;8.68;0;0.078
0;8.1;0;0.0732
0;7.7;0;0.0696
0;7.39;0;0.066
0;7.13;0;0.0636
0;6.91;0;0.0624
0;6.7;0;0.06
0;6.51;0;0.0588
0;6.33;0;0.0564
0;6.16;0;0.0552
0;6.01;0;0.054
0;5.86;0.12;0.0528
0;5.72;0.216;0.0516
0;5.59;0.276;0.0504
0;5.47;0.336;0.0492
0;5.35;0.384;0.048
0;5.24;0.408;0.0468
0;5.13;0.408;0.0456
0;5.03;0.384;0.0456
0;4.93;0.336;0.0444
0;4.84;0.276;0.0432
0;4.75;0.216;0.0432
0;4.66;0.12;0.042
0;4.58;0;0.0408
0;4.51;0;0.0408
0;4.43;0;0.0396
0;4.36;0;0.0396
0;4.29;0;0.0384
0;4.23;0;0.0384
0;4.16;0;0.0372
0;4.1;0;0.0372
0;4.04;0;0.036
0;3.99;0;0.036
0;3.93;0;0.0348
0;3.88;0;0.0348
0;3.83;0.06;0.0348
0;3.78;0.102;0.0336
0;3.74;0.132;0.0336
0.2;3.69;0.162;0.0336
0;3.65;0.186;0.0324
0;3.61;0.198;0.0324
0;3.57;0.198;0.0324
0.6;3.91;0.186;0.0348
0;3.81;0.162;0.0348
0;3.73;0.132;0.0336
0;3.66;0.102;0.0324
0;3.61;0.06;0.0324
0;3.55;0;0.0324
0;3.51;0;0.0312
0;3.47;0;0.0312
0;3.43;0;0.0312
0;3.39;0;0.03
0;3.35;0;0.03
0;3.32;0;0.03
0;3.29;0;0.03
0;3.26;0;0.0288
0;3.23;0;0.0288
0;3.2;0;0.0288
0;3.17;0;0.0288
0;3.14;0.156;0.0288
0;3.12;0.276;0.0276
0;3.09;0.348;0.0276
0;3.07;0.432;0.0276
0;3.05;0.486;0.0276
0;3.02;0.522;0.0276
0;3;0.522;0.0276
0;2.98;0.486;0.0264
0;2.96;0.432;0.0264
0;2.94;0.348;0.0264
0;2.92;0.276;0.0264
0;2.9;0.156;0.0264
0;2.89;0;0.0264
15.4;28.94;0;0.2604
8.2;27.44;0;0.2472
0;15.92;0;0.1428
0;13.35;0;0.12
0;12.19;0;0.1092
0;11.44;0;0.1032
0;10.86;0;0.0972
0;10.37;0;0.0936
0;9.93;0;0.0888
0;9.54;0;0.0864
0;9.18;0;0.0828
0.4;9.23;0.162;0.0828
4;14.75;0.288;0.1332
0.2;11.95;0.366;0.108
0.2;10.78;0.45;0.0972
0;10.09;0.51;0.0912
0;9.59;0.54;0.0864
0;9.17;0.54;0.0828
0;8.81;0.51;0.0792
0;8.49;0.45;0.0768
0;8.19;0.366;0.0732
0;7.92;0.288;0.0708
0;7.66;0.162;0.0684
0;7.43;0;0.0672
0;7.2;0;0.0648
46.6;114.86;0;1.0332
15.2;83.2;0;0.7488
1.6;59.01;0;0.5316
0.2;49.86;0;0.4488
0;44.58;0;0.4008
0.2;40.52;0;0.3648
15;72.6;0;0.654
2.2;56.71;0;0.51
0;47.84;0;0.4308
0;42.81;0;0.3852
0;38.96;0.174;0.3504
0;35.73;0.306;0.3216
0;32.94;0.396;0.2964
0;30.48;0.486;0.2748
0;28.3;0.546;0.2544
0;26.35;0.582;0.2376
1.8;27.31;0.582;0.246
1;26.64;0.546;0.24
0;24.28;0.486;0.2184
0;22.5;0.396;0.2028
0;21.01;0.306;0.1896
0;19.71;0.174;0.1776
0;18.55;0;0.1668
0;17.51;0;0.1572
0;16.56;0;0.1488
0;15.7;0;0.1416
0;14.91;0;0.1344
0;14.18;0;0.1272
7.8;27.42;0;0.2472
0;20.3;0;0.1824
0;17.92;0;0.1608
0;16.53;0;0.1488
0;15.5;0;0.1392
0;14.64;0;0.132
0;13.89;0.096;0.1248
0;13.21;0.174;0.1188
0;12.59;0.222;0.1128
0;12.03;0.276;0.108
0;11.51;0.312;0.1032
0;11.03;0.33;0.0996
0;10.59;0.33;0.0948
0;10.17;0.312;0.0912
0;9.78;0.276;0.0876
0;9.42;0.222;0.0852
0;9.09;0.174;0.0816
0;8.77;0.096;0.0792
0;8.47;0;0.0768
0;8.19;0;0.0732
0;7.93;0;0.0708
0;7.68;0;0.0696
0;7.45;0;0.0672
0;7.23;0;0.0648
0;7.03;0;0.0636
0;6.83;0;0.0612
0;6.64;0;0.06
0;6.47;0;0.0588
0;6.3;0;0.0564
0;6.15;0;0.0552
0;6;0.03;0.054
0;5.85;0.054;0.0528
0;5.72;0.066;0.0516
0;5.59;0.084;0.0504
0;5.47;0.09;0.0492
0;5.35;0.096;0.048
0;5.24;0.096;0.0468
0;5.13;0.09;0.0456
0;5.03;0.084;0.0456
0;4.93;0.066;0.0444
0;4.84;0.054;0.0432
0;4.75;0.03;0.0432
0;4.67;0;0.042
0;4.59;0;0.0408
0;4.51;0;0.0408
0;4.43;0;0.0396
0;4.36;0;0.0396
0;4.3;0;0.0384
0;4.23;0;0.0384
0;4.17;0;0.0372
0;4.11;0;0.0372
0;4.05;0;0.036
0;3.99;0;0.036
0;3.94;0;0.036
0;3.89;0.102;0.0348
0;3.84;0.18;0.0348
0;3.79;0.228;0.0336
0;3.74;0.282;0.0336
0;3.7;0.318;0.0336
0;3.65;0.336;0.0324
0;3.61;0.336;0.0324
0;3.57;0.318;0.0324
0;3.53;0.282;0.0312
0;3.49;0.228;0.0312
0;3.46;0.18;0.0312
0;3.42;0.102;0.0312
0;3.39;0;0.03
0;3.36;0;0.03
0;3.33;0;0.03
0;3.29;0;0.03
0;3.27;0;0.03
0;3.24;0;0.0288
0;3.21;0;0.0288
0;3.18;0;0.0288
0;3.16;0;0.0288
0;3.13;0;0.0276
0;3.11;0;0.0276
0;3.08;0;0.0276
0;3.06;0.078;0.0276
0;3.04;0.132;0.0276
0;3.01;0.168;0.0276
0;2.99;0.21;0.0264
0;2.97;0.24;0.0264
0;2.95;0.252;0.0264
0;2.93;0.252;0.0264
0;2.92;0.24;0.0264
0;2.9;0.21;0.0264
2.6;5.38;0.168;0.048
0;4.4;0.132;0.0396
0;3.97;0.078;0.036
0;3.75;0;0.0336
7.2;14.14;0;0.1272
1.6;10.58;0;0.0948
2.2;11.05;0;0.0996
0;8.55;0;0.0768
0;7.63;0;0.0684
0.2;7.13;0;0.0636
0;6.8;0;0.0612
0;6.55;0;0.0588
0;6.34;0;0.0576
0;6.15;0;0.0552
0;5.98;0;0.054
0;5.83;0.018;0.0528
0;5.69;0.036;0.0516
0;5.55;0.042;0.0504
0;5.43;0.054;0.0492
0;5.31;0.06;0.048
0;5.2;0.066;0.0468
0;5.09;0.066;0.0456
0;4.99;0.06;0.0444
0;4.89;0.054;0.0444
0;4.8;0.042;0.0432
0;4.71;0.036;0.042
0;4.63;0.018;0.042
0;4.55;0;0.0408
0;4.47;0;0.0408
0;4.4;0;0.0396
0;4.33;0;0.0384
0;4.26;0;0.0384
0;4.2;0;0.0384
0;4.13;0;0.0372
0;4.07;0;0.0372
0;4.02;0;0.036
0;3.96;0;0.036
0;3.91;0;0.0348
0;3.86;0;0.0348
0;3.81;0.114;0.0348
0;3.76;0.198;0.0336
0;3.72;0.252;0.0336
0;3.67;0.306;0.0336
0;3.63;0.348;0.0324
0;3.59;0.372;0.0324
0;3.55;0.372;0.0324
0;3.51;0.348;0.0312
0;3.47;0.306;0.0312
0;3.44;0.252;0.0312
0;3.4;0.198;0.0312
0;3.37;0.114;0.03
0;3.34;0;0.03
0;3.31;0;0.03
0;3.28;0;0.03
0;3.25;0;0.0288
0;3.22;0;0.0288
0;3.19;0;0.0288
0;3.17;0;0.0288
0;3.14;0;0.0288
0;3.12;0;0.0276
0;3.09;0;0.0276
0;3.07;0;0.0276
0;3.05;0;0.0276
0;3.02;0.18;0.0276
0;3;0.318;0.0276
0;2.98;0.402;0.0264
0;2.96;0.492;0.0264
0;2.94;0.564;0.0264
0;2.92;0.594;0.0264
0;2.9;0.594;0.0264
0;2.89;0.564;0.0264
0;2.87;0.492;0.0264
0;2.85;0.402;0.0252
0;2.84;0.318;0.0252
0;2.82;0.18;0.0252
0;2.8;0;0.0252
0;2.79;0;0.0252
0;2.77;0;0.0252
0;2.76;0;0.0252
0;2.75;0;0.0252
0;2.73;0;0.024
0;2.72;0;0.024
0;2.71;0;0.024
0;2.69;0;0.024
0;2.68;0;0.024
0;2.67;0;0.024
0;2.66;0;0.024
0;2.64;0.132;0.024
0;2.63;0.234;0.024
0;2.62;0.3;0.024
0;2.61;0.366;0.024
0;2.6;0.414;0.024
0;2.59;0.444;0.0228
0;2.58;0.444;0.0228
0;2.57;0.414;0.0228
0;2.56;0.366;0.0228
0;2.55;0.3;0.0228
0;2.54;0.234;0.0228
0;2.54;0.132;0.0228
0;2.53;0;0.0228
0;2.52;0;0.0228
0;2.51;0;0.0228
0;2.5;0;0.0228
0;2.49;0;0.0228
0;2.49;0;0.0228
0;2.48;0;0.0228
0;2.47;0;0.0228
0;2.46;0;0.0216
0;2.46;0;0.0216
0;2.45;0;0.0216
0;2.44;0;0.0216
0;2.44;0.15;0.0216
0;2.43;0.258;0.0216
0;2.42;0.33;0.0216
0;2.42;0.408;0.0216
0.4;2.59;0.462;0.0228
2.4;4.9;0.492;0.0444
1.4;5.48;0.492;0.0492
1.2;5.67;0.462;0.0516
0;4.53;0.408;0.0408
0;4.07;0.33;0.0372
2.4;6.62;0.258;0.06
4.6;11.96;0.15;0.108
1.2;9.48;0;0.0852
0;7.43;0;0.0672
0;6.65;0;0.06
0.2;6.24;0;0.0564
0.2;5.96;0;0.054
0.2;5.76;0;0.0516
0.6;6.15;0;0.0552
0.2;5.87;0;0.0528
0.2;5.65;0;0.0504
0;5.48;0;0.0492
0.2;5.33;0;0.048
0.4;5.54;0;0.0504
1;6.39;0.132;0.0576
0;5.92;0.228;0.0528
1.2;6.97;0.294;0.0624
0.2;6.3;0.36;0.0564
0;5.92;0.408;0.0528
0;5.67;0.438;0.0516
0.2;5.48;0.438;0.0492
0;5.32;0.408;0.048
0;5.19;0.36;0.0468
0;5.07;0.294;0.0456
0;4.96;0.228;0.0444
0;4.86;0.132;0.0432
0;4.76;0;0.0432
0;4.67;0;0.042
0;4.59;0;0.0408
0;4.51;0;0.0408
0;4.43;0;0.0396
0;4.36;0;0.0396
0;4.29;0;0.0384
0;4.22;0;0.0384
0;4.16;0;0.0372
0;4.1;0;0.0372
0;4.04;0;0.036
0;3.98;0;0.036
0;3.93;0.18;0.0348
0;3.87;0.324;0.0348
0;3.82;0.414;0.0348
0;3.78;0.504;0.0336
0.2;3.73;0.576;0.0336
0;3.69;0.612;0.0336
0;3.64;0.612;0.0324
0;3.6;0.576;0.0324
0.2;3.56;0.504;0.0324
7;13.36;0.414;0.12
2.6;12.07;0.324;0.1092
1.8;11.23;0.18;0.1008
3.2;13.76;0;0.1236
0;10.42;0;0.0936
0;9.24;0;0.0828
0;8.61;0;0.078
0;8.18;0;0.0732
0;7.84;0;0.0708
0.2;7.56;0;0.0684
0;7.3;0;0.066
0;7.07;0;0.0636
0.8;7.64;0;0.0684
0;7.27;0;0.066
0;6.98;0;0.0624
0;6.74;0.168;0.0612
0;6.53;0.294;0.0588
0;6.34;0.372;0.0576
0.8;6.92;0.462;0.0624
0;6.59;0.522;0.0588
0;6.33;0.552;0.0564
0.4;6.5;0.552;0.0588
0;6.23;0.522;0.0564
0.2;6.02;0.462;0.054
0;5.84;0.372;0.0528
0.4;6.03;0.294;0.054
0;5.81;0.168;0.0528
0;5.64;0;0.0504
0;5.48;0;0.0492
0;5.35;0;0.048
0;5.22;0;0.0468
0;5.11;0;0.0456
0;5;0;0.0456
0;4.9;0;0.0444
0;4.8;0;0.0432
0;4.71;0;0.042
0;4.63;0;0.042
0;4.55;0;0.0408
0;4.47;0;0.0408
0;4.4;0.174;0.0396
0;4.32;0.306;0.0384
0;4.26;0.396;0.0384
0;4.19;0.486;0.0372
0;4.13;0.546;0.0372
0;4.07;0.582;0.0372
0;4.01;0.582;0.036
0;3.96;0.546;0.036
0;3.9;0.486;0.0348
0;3.85;0.396;0.0348
0;3.8;0.306;0.0348
0;3.76;0.174;0.0336
0;3.71;0;0.0336
0;3.67;0;0.0336
0;3.63;0;0.0324
0;3.58;0;0.0324
0;3.55;0;0.0324
0;3.51;0;0.0312
0;3.47;0;0.0312
0;3.44;0;0.0312
0;3.4;0;0.0312
0;3.37;0;0.03
0;3.34;0;0.03
0;3.3;0;0.03
0;3.27;0.12;0.03
0;3.25;0.21;0.0288
0;3.22;0.27;0.0288
0;3.19;0.33;0.0288
0;3.16;0.378;0.0288
0;3.14;0.402;0.0288
0;3.11;0.402;0.0276
0;3.09;0.378;0.0276
0;3.07;0.33;0.0276
0;3.04;0.27;0.0276
0;3.02;0.21;0.0276
0;3;0.12;0.0276
0;2.98;0;0.0264
0;2.96;0;0.0264
0;2.94;0;0.0264
0;2.92;0;0.0264
0;2.9;0;0.0264
0;2.88;0;0.0264
0;2.87;0;0.0264
0;2.85;0;0.0252
0;2.83;0;0.0252
0;2.82;0;0.0252
0;2.8;0;0.0252
0;2.79;0;0.0252
0;2.77;0.12;0.0252
0;2.76;0.216;0.0252
0;2.74;0.276;0.0252
0;2.73;0.336;0.024
0;2.72;0.384;0.024
0;2.7;0.408;0.024
0;2.69;0.408;0.024
0;2.68;0.384;0.024
0;2.67;0.336;0.024
0;2.65;0.276;0.024
0;2.64;0.216;0.024
0;2.63;0.12;0.024
0;2.62;0;0.024
0;2.61;0;0.024
0;2.6;0;0.024
0;2.59;0;0.0228
0;2.58;0;0.0228
0;2.57;0;0.0228
0;2.56;0;0.0228
0;2.55;0;0.0228
0;2.54;0;0.0228
0;2.53;0;0.0228
0;2.53;0;0.0228
0;2.52;0;0.0228
0;2.51;0.09;0.0228
0;2.5;0.162;0.0228
0;2.49;0.21;0.0228
0;2.49;0.258;0.0228
0;2.48;0.288;0.0228
0;2.47;0.306;0.0228
0;2.46;0.306;0.0216
0;2.46;0.288;0.0216
0;2.45;0.258;0.0216
0;2.44;0.21;0.0216
0;2.44;0.162;0.0216
0;2.43;0.09;0.0216
0;2.42;0;0.0216
0;2.42;0;0.0216
0;2.41;0;0.0216
0;2.4;0;0.0216
0;2.4;0;0.0216
0;2.39;0;0.0216
0;2.39;0;0.0216
0;2.38;0;0.0216
0;2.38;0;0.0216
0;2.37;0;0.0216
0;2.37;0;0.0216
0;2.36;0;0.0216
0;2.36;0.072;0.0216
0;2.35;0.126;0.0216
0;2.35;0.162;0.0216
0;2.34;0.198;0.0216
0;2.34;0.222;0.0216
0;2.33;0.24;0.0204
0;2.33;0.24;0.0204
0;2.32;0.222;0.0204
0;2.32;0.198;0.0204
0;2.32;0.162;0.0204
0;2.31;0.126;0.0204
0;2.31;0.072;0.0204
2;3.9;0;0.0348
14.2;27.1;0;0.2436
0;11.43;0;0.1032
0;8.73;0;0.078
0;7.77;0;0.0696
0;7.27;0;0.066
0;6.93;0;0.0624
0;6.67;0;0.06
0;6.45;0;0.0576
0;6.26;0;0.0564
0;6.08;0;0.0552
0;5.92;0;0.0528
0;5.78;0.072;0.0516
0;5.64;0.12;0.0504
0;5.51;0.156;0.0492
0;5.39;0.192;0.048
0;5.27;0.216;0.048
0;5.16;0.234;0.0468
0;5.06;0.234;0.0456
0;4.96;0.216;0.0444
0;4.86;0.192;0.0432
0;4.77;0.156;0.0432
0;4.69;0.12;0.042
0;4.6;0.072;0.042
0;4.52;0;0.0408
0;4.45;0;0.0396
0;4.38;0;0.0396
0;4.31;0;0.0384
0;4.24;0;0.0384
0;4.18;0;0.0372
0;4.12;0;0.0372
0;4.06;0;0.036
0;4;0;0.036
0;3.95;0;0.036
0;3.89;0;0.0348
0;3.84;0;0.0348
0;3.79;0.054;0.0336
0;3.75;0.096;0.0336
0;3.7;0.126;0.0336
0;3.66;0.15;0.0324
0;3.62;0.174;0.0324
0;3.58;0.18;0.0324
0;3.54;0.18;0.0324
0;3.5;0.174;0.0312
0;3.46;0.15;0.0312
0;3.43;0.126;0.0312
0;3.39;0.096;0.03
0;3.36;0.054;0.03
0;3.33;0;0.03
0;3.3;0;0.03
0;3.27;0;0.03
0;3.24;0;0.0288
0;3.21;0;0.0288
0;3.19;0;0.0288
0;3.16;0;0.0288
0;3.13;0;0.0276
0;3.11;0;0.0276
0;3.09;0;0.0276
0;3.06;0;0.0276
0;3.04;0;0.0276
0;3.02;0.126;0.0276
0;3;0.228;0.0276
0;2.98;0.288;0.0264
0;2.96;0.354;0.0264
0;2.94;0.402;0.0264
0;2.92;0.426;0.0264
0;2.9;0.426;0.0264
0;2.88;0.402;0.0264
0;2.86;0.354;0.0252
0;2.85;0.288;0.0252
0;2.83;0.228;0.0252
0;2.81;0.126;0.0252
0;2.8;0;0.0252
0;2.78;0;0.0252
0;2.77;0;0.0252
